word	approx_count	status
USBUUCII	1444	needs_human_review
ALAABA	1443	needs_human_review
CULUUNTA	1443	needs_human_review
MAXUSEEN	1443	needs_human_review
RIDAAN	1443	needs_human_review
DHIGAYEY	1442	needs_human_review
DIINKA	1442	needs_human_review
KALIGEED	1441	needs_human_review
QOSOLKA	1441	needs_human_review
AGENCY	1440	needs_human_review
BAXAYNA	1440	needs_human_review
DUCADA	1440	needs_human_review
KANE	1440	needs_human_review
QEYBIYO	1440	needs_human_review
HEESTII	1439	needs_human_review
SODON	1439	needs_human_review
CUBA	1438	needs_human_review
HADHSAN	1438	needs_human_review
QAADKII	1438	needs_human_review
SIISA	1438	needs_human_review
OGOSTO	1437	needs_human_review
TUKA	1437	needs_human_review
UBAXA	1437	needs_human_review
XADHIGGA	1437	needs_human_review
AJENDAHA	1436	needs_human_review
ROOBOOW	1436	needs_human_review
TUURI	1436	needs_human_review
ROOBKU	1435	needs_human_review
TAALLAA	1435	needs_human_review
DAREERAY	1434	needs_human_review
FAHMEEN	1434	needs_human_review
FURAYAY	1434	needs_human_review
GUNTII	1434	needs_human_review
PRODUCT	1434	needs_human_review
UMANA	1434	needs_human_review
JANADII	1433	needs_human_review
YAHUUDA	1433	needs_human_review
AQBALIN	1432	needs_human_review
JIRANA	1432	needs_human_review
RAADKA	1432	needs_human_review
TIRAAHDO	1432	needs_human_review
DOORTA	1431	needs_human_review
HAYEESHE	1431	needs_human_review
UUGA	1431	needs_human_review
WEEYEY	1431	needs_human_review
DHAMEYN	1430	needs_human_review
DIYAARKA	1430	needs_human_review
EEDAYMO	1430	needs_human_review
SIXI	1429	needs_human_review
FARRIIMO	1427	needs_human_review
WAAYADAN	1427	needs_human_review
XIGI	1427	needs_human_review
JIRKEEDA	1426	needs_human_review
MAXALLI	1426	needs_human_review
BADALAAN	1425	needs_human_review
CARLO	1425	needs_human_review
GASHIGA	1425	needs_human_review
AADAMIGA	1424	needs_human_review
WAXBO	1424	needs_human_review
ZLATAN	1424	needs_human_review
SIRAAJI	1423	needs_human_review
IIDEYSTO	1422	needs_human_review
MUXAMAD	1422	needs_human_review
ADKAYD	1421	needs_human_review
AWOODDII	1421	needs_human_review
CONTACT	1421	needs_human_review
SALAAMAY	1421	needs_human_review
AANNADA	1420	needs_human_review
CIIDAMA	1420	needs_human_review
USC	1420	needs_human_review
MIDKIIBA	1418	needs_human_review
NOOMA	1418	needs_human_review
ROOBKII	1418	needs_human_review
JAWAABTO	1417	needs_human_review
PLUGIN	1417	needs_human_review
DHAAFEEN	1416	needs_human_review
FILAYAAN	1416	needs_human_review
XOOGANAA	1416	needs_human_review
ARTS	1415	needs_human_review
TAGTA	1415	needs_human_review
FIIRSATO	1414	needs_human_review
GIRIIGGA	1414	needs_human_review
NINBA	1414	needs_human_review
TACSIDA	1414	needs_human_review
WAXKA	1414	needs_human_review
AASI	1413	needs_human_review
AMREEN	1413	needs_human_review
BOOQATO	1413	needs_human_review
CUSUBNA	1413	needs_human_review
JILAAGA	1413	needs_human_review
DEGAYA	1412	needs_human_review
GUNTA	1412	needs_human_review
SUNNADA	1412	needs_human_review
YAABISAY	1412	needs_human_review
HORGEEYO	1411	needs_human_review
PHD	1411	needs_human_review
AMERIKA	1410	needs_human_review
CABBAAS	1410	needs_human_review
DIRECTOR	1410	needs_human_review
IRAQ	1410	needs_human_review
MIDII	1410	needs_human_review
YEESHEY	1410	needs_human_review
BAAQAYA	1409	needs_human_review
GEEYSTAY	1409	needs_human_review
KEYD	1409	needs_human_review
SALEEYO	1409	needs_human_review
ANNIGA	1408	needs_human_review
DHISNO	1408	needs_human_review
GAANDI	1408	needs_human_review
ISIMO	1408	needs_human_review
KAAMA	1408	needs_human_review
XOGTAN	1408	needs_human_review
CAA	1407	needs_human_review
DAJIN	1407	needs_human_review
DHISTEEN	1407	needs_human_review
JURGEN	1407	needs_human_review
AUTHOR	1406	needs_human_review
BAQAYAA	1406	needs_human_review
JABAAN	1406	needs_human_review
JILBAHA	1405	needs_human_review
KULMEY	1405	needs_human_review
MASAWIRO	1405	needs_human_review
AWOODAA	1404	needs_human_review
CAAWIYEY	1404	needs_human_review
GAARAYSO	1404	needs_human_review
AASHAAS	1403	needs_human_review
DADWAYNE	1403	needs_human_review
KAMAAL	1403	needs_human_review
KEENISTA	1403	needs_human_review
MAADDADA	1403	needs_human_review
MARSIIYO	1403	needs_human_review
SHIDAY	1403	needs_human_review
KHAYRKA	1402	needs_human_review
RAADISO	1402	needs_human_review
URURADDA	1402	needs_human_review
XALAB	1402	needs_human_review
BOOSASKA	1401	needs_human_review
GII	1401	needs_human_review
LOGA	1401	needs_human_review
URURIYAY	1401	needs_human_review
WALIGII	1401	needs_human_review
FIDIYEEN	1400	needs_human_review
ROGI	1400	needs_human_review
DHIGOODA	1398	needs_human_review
GOLAHAN	1398	needs_human_review
GUMAYSI	1398	needs_human_review
HESHAA	1397	needs_human_review
SUMADDA	1397	needs_human_review
ADEEGAYA	1396	needs_human_review
DIGITAL	1396	needs_human_review
ERYEY	1396	needs_human_review
MARMARKA	1396	needs_human_review
DHIHIN	1395	needs_human_review
EMMANUEL	1395	needs_human_review
FAROLE	1395	needs_human_review
KHARTUUM	1395	needs_human_review
SANTIAGO	1395	needs_human_review
DAALAA	1394	needs_human_review
FOWSIYO	1394	needs_human_review
WAAYIN	1394	needs_human_review
ISBARBAR	1393	needs_human_review
SHAQAYNO	1393	needs_human_review
IGAMA	1392	needs_human_review
JEBIYAY	1392	needs_human_review
MASIIXA	1392	needs_human_review
MUQAALKA	1392	needs_human_review
SOMA	1392	needs_human_review
YADII	1392	needs_human_review
DHAHAA	1391	needs_human_review
DHOWRAHA	1391	needs_human_review
FACA	1391	needs_human_review
FILAYA	1391	needs_human_review
HASSE	1391	needs_human_review
HOTELADA	1391	needs_human_review
MAQAALLO	1391	needs_human_review
SAMEYNIN	1391	needs_human_review
SXB	1391	needs_human_review
KHADIIJA	1390	needs_human_review
LOGU	1390	needs_human_review
NAMA	1390	needs_human_review
UGUSOO	1390	needs_human_review
YARKA	1390	needs_human_review
AHAADEE	1389	needs_human_review
BADAY	1389	needs_human_review
DAAQADA	1389	needs_human_review
HADALKU	1389	needs_human_review
SAAMEEYA	1389	needs_human_review
MJOURNAL	1388	needs_human_review
ROME	1388	needs_human_review
KGS	1387	needs_human_review
SANA	1387	needs_human_review
SIINAY	1387	needs_human_review
ARAGTID	1386	needs_human_review
BOSSASO	1386	needs_human_review
GUMAADKA	1386	needs_human_review
AKA	1385	needs_human_review
CAANA	1385	needs_human_review
DFKM	1384	needs_human_review
FOOTBALL	1384	needs_human_review
KUJIRAAN	1384	needs_human_review
QARSHE	1384	needs_human_review
RIYAAD	1384	needs_human_review
YEERAAN	1384	needs_human_review
DEGREE	1383	needs_human_review
GUDANAYA	1383	needs_human_review
MOODAY	1383	needs_human_review
MOROCCO	1383	needs_human_review
CAARRE	1382	needs_human_review
CADA	1382	needs_human_review
GIRIIGA	1382	needs_human_review
TERRY	1382	needs_human_review
CARARAYA	1381	needs_human_review
DHALAAN	1381	needs_human_review
GABEEYO	1381	needs_human_review
QAADAYSA	1381	needs_human_review
QASBAN	1381	needs_human_review
VIRUS	1380	needs_human_review
DUQII	1379	needs_human_review
FARXIYO	1379	needs_human_review
HIS	1379	needs_human_review
XABADA	1379	needs_human_review
HOOSAAD	1378	needs_human_review
QAARKEED	1378	needs_human_review
CAWKE	1377	needs_human_review
DHAMAN	1376	needs_human_review
SEEGAY	1376	needs_human_review
GABAYADA	1375	needs_human_review
HOYDAY	1375	needs_human_review
LASIIYO	1374	needs_human_review
NAFTEEDA	1374	needs_human_review
XIREENKA	1374	needs_human_review
DAADADKA	1373	needs_human_review
BUUXISO	1372	needs_human_review
GALADA	1372	needs_human_review
HORGEYN	1372	needs_human_review
MEERAHA	1372	needs_human_review
SAARIDDA	1372	needs_human_review
WADAAGIN	1372	needs_human_review
IMINKANA	1371	needs_human_review
KOOBABKA	1371	needs_human_review
XUMAATAY	1371	needs_human_review
BARTAA	1370	needs_human_review
DADKIINA	1370	needs_human_review
DHUUMAHA	1370	needs_human_review
TELECOM	1370	needs_human_review
FRANK	1369	needs_human_review
KORDHO	1369	needs_human_review
OODA	1369	needs_human_review
DAGGAN	1368	needs_human_review
DHIIRAN	1368	needs_human_review
MIDOOBO	1368	needs_human_review
WELIGII	1368	needs_human_review
CADADKA	1367	needs_human_review
DUCAALLE	1367	needs_human_review
RIYAAQAY	1367	needs_human_review
CONTROL	1366	needs_human_review
KNN	1366	needs_human_review
DAMBEYS	1365	needs_human_review
BADALIN	1364	needs_human_review
WARKIISA	1364	needs_human_review
AFTIDA	1363	needs_human_review
DHAGARTA	1363	needs_human_review
SAVE	1363	needs_human_review
ADHI	1362	needs_human_review
ARRINKAA	1362	needs_human_review
FAAFIYO	1362	needs_human_review
CRYSTAL	1361	needs_human_review
DAHAARKA	1361	needs_human_review
XAYLE	1360	needs_human_review
XERYO	1360	needs_human_review
CARADA	1359	needs_human_review
BEN	1358	needs_human_review
DHEERNA	1358	needs_human_review
HOBYONET	1358	needs_human_review
GALLAY	1357	needs_human_review
NAQAYAA	1357	needs_human_review
DOWLADD	1356	needs_human_review
HALOO	1356	needs_human_review
MABAADII	1356	needs_human_review
SINAANTA	1356	needs_human_review
ASAGU	1355	needs_human_review
KALANE	1355	needs_human_review
ABOVE	1354	needs_human_review
BIXINO	1354	needs_human_review
KICIYO	1354	needs_human_review
ISGA	1353	needs_human_review
OGOLAATO	1353	needs_human_review
AYADOONA	1352	needs_human_review
QADADA	1352	needs_human_review
DENBI	1351	needs_human_review
GURYIHII	1351	needs_human_review
ADOON	1350	needs_human_review
CADDEYMO	1350	needs_human_review
DAANTA	1350	needs_human_review
GNN	1350	needs_human_review
CAGJAR	1349	needs_human_review
TIMAADAA	1349	needs_human_review
AMARO	1348	needs_human_review
BAAHATO	1348	needs_human_review
FOGAATO	1348	needs_human_review
IYADDA	1348	needs_human_review
MAYD	1348	needs_human_review
TAABTAAN	1348	needs_human_review
USAID	1348	needs_human_review
BAXDAA	1347	needs_human_review
BOOSASO	1347	needs_human_review
KOOBNA	1347	needs_human_review
ANAGAA	1346	needs_human_review
MMUSA	1346	needs_human_review
RITAY	1346	needs_human_review
BANANA	1345	needs_human_review
GAABISAY	1345	needs_human_review
QAABIYEY	1345	needs_human_review
TEXAS	1345	needs_human_review
DUQAYN	1344	needs_human_review
KENYAAN	1344	needs_human_review
COUNTRY	1343	needs_human_review
DOLAR	1343	needs_human_review
MADASHU	1343	needs_human_review
NAQAY	1342	needs_human_review
INTO	1341	needs_human_review
TAABIT	1341	needs_human_review
TAAGAAN	1341	needs_human_review
AASHAN	1340	needs_human_review
DEYMAHA	1340	needs_human_review
INAANNU	1340	needs_human_review
QOLKII	1340	needs_human_review
SANADKU	1340	needs_human_review
GABAYGII	1339	needs_human_review
NATIONS	1339	needs_human_review
WALBOO	1338	needs_human_review
GAALADU	1337	needs_human_review
GOBANIMO	1337	needs_human_review
LAHEEN	1337	needs_human_review
SANAHAY	1337	needs_human_review
HALKAANA	1335	needs_human_review
ARAGTEEN	1334	needs_human_review
DADKIISU	1334	needs_human_review
DEAL	1333	needs_human_review
MAAMULAY	1333	needs_human_review
ARAGA	1332	needs_human_review
BADIYAA	1332	needs_human_review
CANFARTA	1332	needs_human_review
DAYSAY	1332	needs_human_review
ISUTAGA	1332	needs_human_review
LAALAY	1332	needs_human_review
AAMISAY	1331	needs_human_review
AAMUSAN	1331	needs_human_review
ANWAR	1331	needs_human_review
DHAQANKU	1331	needs_human_review
GAADHAYO	1331	needs_human_review
UJEEDADU	1331	needs_human_review
BEDELAAN	1330	needs_human_review
DOODII	1330	needs_human_review
GALAYSO	1330	needs_human_review
HENRY	1330	needs_human_review
MAXMUUD	1330	needs_human_review
CALASOW	1329	needs_human_review
ILKACASE	1329	needs_human_review
MIDAAS	1329	needs_human_review
SAADIQ	1329	needs_human_review
SHAACIYO	1329	needs_human_review
TAKRI	1329	needs_human_review
TUURTAY	1329	needs_human_review
BISHAAR	1328	needs_human_review
DHANA	1328	needs_human_review
KASBADAY	1328	needs_human_review
MEEYADII	1328	needs_human_review
CARE	1327	needs_human_review
GUNNADA	1327	needs_human_review
QAADEYSO	1327	needs_human_review
GUURKU	1326	needs_human_review
KUYAAL	1326	needs_human_review
WALWALKA	1326	needs_human_review
XERAALE	1326	needs_human_review
DHIBKII	1325	needs_human_review
HOOBA	1325	needs_human_review
TEBORG	1325	needs_human_review
TUKAN	1325	needs_human_review
XERADII	1325	needs_human_review
KOORSADA	1324	needs_human_review
SADAY	1324	needs_human_review
WALAAHI	1324	needs_human_review
DHAGAN	1323	needs_human_review
GUDBA	1322	needs_human_review
HAGA	1322	needs_human_review
KAALA	1322	needs_human_review
MALEH	1322	needs_human_review
BATO	1320	needs_human_review
JABIYO	1320	needs_human_review
XIGANAY	1320	needs_human_review
YABOOHAY	1320	needs_human_review
ARRIMIYO	1319	needs_human_review
BOOK	1319	needs_human_review
KALIGOOD	1319	needs_human_review
SISI	1319	needs_human_review
FOGEEYAY	1318	needs_human_review
ILEYHI	1318	needs_human_review
KHUSEYSO	1318	needs_human_review
BILAYSKU	1317	needs_human_review
WEYNAYD	1317	needs_human_review
AAYADAHA	1316	needs_human_review
JAM	1316	needs_human_review
QANYARE	1316	needs_human_review
QUDHIISA	1316	needs_human_review
JABEEN	1315	needs_human_review
OGAANAYO	1315	needs_human_review
QADAY	1315	needs_human_review
AYBA	1314	needs_human_review
MAREENKA	1314	needs_human_review
QABI	1314	needs_human_review
FARATOON	1312	needs_human_review
HAAYADA	1312	needs_human_review
HAMI	1312	needs_human_review
JABIYEEN	1312	needs_human_review
MAGCAABO	1312	needs_human_review
QODAY	1312	needs_human_review
ANAY	1311	needs_human_review
CAADIYAN	1311	needs_human_review
DUMARKII	1311	needs_human_review
GOOBTAN	1311	needs_human_review
SAWIRKAN	1311	needs_human_review
TASHIYO	1311	needs_human_review
WADDADII	1311	needs_human_review
HEELAN	1310	needs_human_review
HORTEGI	1310	needs_human_review
RICHARD	1310	needs_human_review
GASHAA	1309	needs_human_review
MAMNUUCO	1309	needs_human_review
WARIYAAL	1309	needs_human_review
WAXANAN	1309	needs_human_review
AANTII	1308	needs_human_review
ACTIVIST	1308	needs_human_review
DAMBEYSO	1308	needs_human_review
HUTEEL	1307	needs_human_review
HAYSANAA	1306	needs_human_review
HEESTAN	1306	needs_human_review
MATALO	1306	needs_human_review
AQBASHO	1305	needs_human_review
HALMAR	1305	needs_human_review
ICAO	1305	needs_human_review
JUAN	1305	needs_human_review
KARIM	1305	needs_human_review
KHEYRAAD	1305	needs_human_review
SEEGI	1305	needs_human_review
FIIRISO	1303	needs_human_review
IMAADAY	1303	needs_human_review
SIMBA	1303	needs_human_review
YARAATO	1303	needs_human_review
DHASHAAN	1302	needs_human_review
IMANAYAA	1302	needs_human_review
RUNTI	1302	needs_human_review
GAARRIYE	1301	needs_human_review
IDHAAHDO	1301	needs_human_review
MACALIM	1301	needs_human_review
QAFAASHO	1301	needs_human_review
KAMAY	1300	needs_human_review
LILAAHI	1300	needs_human_review
QABATA	1300	needs_human_review
BASHIR	1299	needs_human_review
DAACADA	1299	needs_human_review
KURSIGAN	1299	needs_human_review
MODRIC	1299	needs_human_review
ODOYAAL	1299	needs_human_review
CODAYNTA	1298	needs_human_review
ILAAHEEY	1298	needs_human_review
AKBAR	1297	needs_human_review
BAXYADA	1297	needs_human_review
IIBINAYO	1297	needs_human_review
KHATUMO	1297	needs_human_review
ASTEEYAY	1296	needs_human_review
MOWDUUCA	1296	needs_human_review
QABIILKU	1296	needs_human_review
SHUBTAY	1296	needs_human_review
WERIYEY	1296	needs_human_review
CHARLES	1295	needs_human_review
DALBADO	1295	needs_human_review
DARIDA	1295	needs_human_review
GELINKA	1295	needs_human_review
JEEXOOW	1295	needs_human_review
BAARAYO	1294	needs_human_review
BERLIN	1294	needs_human_review
MACNA	1294	needs_human_review
MALL	1294	needs_human_review
CADAANI	1293	needs_human_review
CADMEED	1293	needs_human_review
WIILKAAS	1293	needs_human_review
BEGAN	1292	needs_human_review
JEBINTA	1292	needs_human_review
QAARKIIS	1292	needs_human_review
WELWELKA	1292	needs_human_review
CAABINTA	1291	needs_human_review
BARAKACA	1290	needs_human_review
AMAANKU	1289	needs_human_review
GOAL	1289	needs_human_review
DUUBABKA	1288	needs_human_review
JANADA	1288	needs_human_review
MOQOKORI	1288	needs_human_review
QUBANAHA	1288	needs_human_review
RUNTU	1288	needs_human_review
THANKS	1288	needs_human_review
BAJAAJ	1287	needs_human_review
CADAMI	1287	needs_human_review
DILAYO	1287	needs_human_review
SAWIRAY	1287	needs_human_review
URURRO	1287	needs_human_review
BARRIGA	1285	needs_human_review
FILE	1285	needs_human_review
ILLAHAY	1284	needs_human_review
CHILDREN	1283	needs_human_review
DHIIGLE	1283	needs_human_review
GREEN	1283	needs_human_review
KARKA	1283	needs_human_review
QARXIYO	1283	needs_human_review
HUBEESAN	1282	needs_human_review
NAGULA	1282	needs_human_review
TIRADDA	1282	needs_human_review
DHAMMI	1281	needs_human_review
SET	1281	needs_human_review
DAADINTA	1280	needs_human_review
DIREYNAA	1280	needs_human_review
KULAMMO	1280	needs_human_review
SADEXDII	1280	needs_human_review
ARJIGA	1279	needs_human_review
BARISTA	1279	needs_human_review
DAGTAY	1279	needs_human_review
XULAYO	1279	needs_human_review
DHAWRO	1278	needs_human_review
MAYDADKA	1278	needs_human_review
OSAMA	1278	needs_human_review
TAALADA	1278	needs_human_review
TAALLAY	1278	needs_human_review
WEEDHSAN	1278	needs_human_review
WADAAGTA	1277	needs_human_review
XAQQA	1277	needs_human_review
XIRIN	1277	needs_human_review
ASNA	1276	needs_human_review
SALAD	1275	needs_human_review
DANTIISA	1274	needs_human_review
QEEYB	1274	needs_human_review
RIDEY	1274	needs_human_review
SEEXDAY	1274	needs_human_review
YARAYNTA	1274	needs_human_review
CAFISKA	1273	needs_human_review
CALANKII	1273	needs_human_review
IGULA	1273	needs_human_review
OGAADAA	1273	needs_human_review
RIO	1273	needs_human_review
WEELKA	1273	needs_human_review
ADKEYD	1272	needs_human_review
AMAANO	1272	needs_human_review
BILOOYIN	1272	needs_human_review
MAAYIRKA	1272	needs_human_review
NACEYB	1272	needs_human_review
SHEGEEN	1272	needs_human_review
DAREESKA	1271	needs_human_review
MAYO	1271	needs_human_review
SUUQII	1271	needs_human_review
CAYIMAY	1270	needs_human_review
DESIGN	1270	needs_human_review
EEGAYAA	1270	needs_human_review
LABISKA	1270	needs_human_review
MUDULOOD	1270	needs_human_review
SAALIM	1270	needs_human_review
AAYADO	1269	needs_human_review
BOGGIISA	1269	needs_human_review
GALEYSA	1268	needs_human_review
STREET	1268	needs_human_review
HADIYADO	1267	needs_human_review
HAYSANIN	1266	needs_human_review
LUMISAY	1266	needs_human_review
YAY	1266	needs_human_review
BOORAR	1265	needs_human_review
BURAALE	1265	needs_human_review
HEYB	1265	needs_human_review
SAXA	1265	needs_human_review
DATA	1263	needs_human_review
HADLAYSO	1263	needs_human_review
HOREYNA	1263	needs_human_review
VIA	1263	needs_human_review
AANKU	1262	needs_human_review
AJAX	1262	needs_human_review
HALEYN	1262	needs_human_review
TAHAYBA	1262	needs_human_review
YARAADO	1262	needs_human_review
CODSADEY	1261	needs_human_review
LAHEED	1261	needs_human_review
OGAAYEEN	1261	needs_human_review
SIDIISA	1261	needs_human_review
ABUURA	1260	needs_human_review
DAREEMAA	1260	needs_human_review
EEDEYSAN	1260	needs_human_review
HADDAANU	1260	needs_human_review
KYLIAN	1260	needs_human_review
CARD	1259	needs_human_review
WAAYANA	1259	needs_human_review
FIDAY	1258	needs_human_review
HOOYAY	1258	needs_human_review
QIYAMKA	1258	needs_human_review
DHINACNA	1257	needs_human_review
DHISMEED	1256	needs_human_review
OYSU	1256	needs_human_review
GUDOOMAY	1255	needs_human_review
YUUSAN	1255	needs_human_review
AFURKA	1254	needs_human_review
BAARKA	1254	needs_human_review
ISLAMKA	1254	needs_human_review
QASKA	1254	needs_human_review
SAGAALKA	1254	needs_human_review
XUNTAHAY	1254	needs_human_review
ZAAD	1254	needs_human_review
DIFAACDO	1253	needs_human_review
SMART	1253	needs_human_review
DHOOBAY	1252	needs_human_review
FASAXO	1252	needs_human_review
IYAY	1252	needs_human_review
MAJARAHA	1252	needs_human_review
AAGAGGA	1251	needs_human_review
CAYNABA	1251	needs_human_review
HORTAGTO	1251	needs_human_review
SUL	1251	needs_human_review
CIDAMADA	1250	needs_human_review
NUUCAAN	1250	needs_human_review
SIIDII	1250	needs_human_review
TAAGTAY	1250	needs_human_review
BARAAN	1249	needs_human_review
BARANAY	1249	needs_human_review
DHABARTA	1249	needs_human_review
ISKIIS	1249	needs_human_review
XILKAAN	1249	needs_human_review
BAXAAYA	1248	needs_human_review
BUUXO	1248	needs_human_review
CAAMKA	1248	needs_human_review
DALADA	1248	needs_human_review
HORKEENI	1248	needs_human_review
MRS	1248	needs_human_review
AADAYO	1247	needs_human_review
INTAANU	1247	needs_human_review
LAAKINSE	1247	needs_human_review
RER	1247	needs_human_review
XAASKII	1246	needs_human_review
HAYSAAN	1245	needs_human_review
LUKAKU	1245	needs_human_review
SAHLI	1245	needs_human_review
SIINAYSA	1245	needs_human_review
XAYIRNAA	1245	needs_human_review
GARIIRKA	1243	needs_human_review
DHEGAN	1242	needs_human_review
HOW	1242	needs_human_review
ICTISAAM	1242	needs_human_review
JAHLIGA	1242	needs_human_review
SAACADU	1242	needs_human_review
ZINEDINE	1242	needs_human_review
BAAQAN	1241	needs_human_review
FILM	1241	needs_human_review
QARNIYO	1241	needs_human_review
WICI	1241	needs_human_review
DABAASHA	1240	needs_human_review
HOREESAY	1240	needs_human_review
MUSLINKA	1240	needs_human_review
RAJEEYEY	1240	needs_human_review
DEBEDA	1239	needs_human_review
INDHEER	1239	needs_human_review
DHAWOOW	1238	needs_human_review
DHEXEYSO	1238	needs_human_review
IDADA	1238	needs_human_review
ILAYHI	1238	needs_human_review
LAPTOP	1238	needs_human_review
RAADSADO	1238	needs_human_review
WAAA	1238	needs_human_review
YAASIN	1238	needs_human_review
BENJAMIN	1237	needs_human_review
CAYNKAAS	1237	needs_human_review
EUROS	1237	needs_human_review
MAXAMMED	1237	needs_human_review
YEELANO	1237	needs_human_review
COUNCIL	1236	needs_human_review
SIFOOYIN	1236	needs_human_review
BAXEY	1235	needs_human_review
FIISAHA	1235	needs_human_review
GAADHNAY	1235	needs_human_review
HALGAMAY	1235	needs_human_review
HAWLEED	1235	needs_human_review
AALLO	1234	needs_human_review
DHAARTA	1234	needs_human_review
QABATAA	1234	needs_human_review
YOWERI	1234	needs_human_review
BAQAYA	1233	needs_human_review
DHISIN	1233	needs_human_review
GELAYO	1233	needs_human_review
INTI	1233	needs_human_review
ASTON	1232	needs_human_review
DEEDA	1232	needs_human_review
DILKU	1232	needs_human_review
JAANIS	1232	needs_human_review
XARDHAY	1232	needs_human_review
HAAYEEN	1231	needs_human_review
PHP	1231	needs_human_review
TIRSANI	1231	needs_human_review
XARAFKA	1231	needs_human_review
ANAGANA	1230	needs_human_review
GARDAFUU	1230	needs_human_review
HADLAYNO	1230	needs_human_review
HANTA	1230	needs_human_review
JEELLE	1230	needs_human_review
MUSA	1230	needs_human_review
DOODAYAY	1229	needs_human_review
DUULAYO	1229	needs_human_review
EEDEYEY	1229	needs_human_review
KOOXA	1229	needs_human_review
PUTLAND	1229	needs_human_review
CHAMPION	1228	needs_human_review
DAALAY	1228	needs_human_review
DAYDA	1228	needs_human_review
GOOYEY	1228	needs_human_review
IDEYSAN	1228	needs_human_review
XABO	1228	needs_human_review
XIDIDADA	1228	needs_human_review
HOWGALKA	1227	needs_human_review
OGAATID	1227	needs_human_review
WADADAN	1227	needs_human_review
CUNADA	1226	needs_human_review
IISOO	1226	needs_human_review
JUGTA	1226	needs_human_review
RAGGAAS	1226	needs_human_review
AQOONTII	1225	needs_human_review
BIIRAYA	1225	needs_human_review
GARAACO	1225	needs_human_review
AYU	1224	needs_human_review
PHILIPPE	1224	needs_human_review
ROYAL	1224	needs_human_review
BAAQYO	1223	needs_human_review
FILISH	1223	needs_human_review
HORAYSO	1223	needs_human_review
CABBO	1222	needs_human_review
GANAAXAY	1222	needs_human_review
NOOR	1222	needs_human_review
OTTAWA	1222	needs_human_review
UTD	1222	needs_human_review
WHITE	1222	needs_human_review
XUSHO	1222	needs_human_review
BROWN	1221	needs_human_review
BURIYAY	1221	needs_human_review
DHIBANE	1221	needs_human_review
GABEEYEY	1221	needs_human_review
QABOWGA	1221	needs_human_review
XADHKAHA	1221	needs_human_review
RAJA	1220	needs_human_review
WAADNA	1220	needs_human_review
BAXSATAY	1218	needs_human_review
HALYEEY	1218	needs_human_review
SAMAYSA	1218	needs_human_review
TACAALI	1218	needs_human_review
WEHELIYA	1218	needs_human_review
WEXEY	1218	needs_human_review
ADD	1217	needs_human_review
BIIRTO	1217	needs_human_review
DOONANA	1217	needs_human_review
JEBISAY	1217	needs_human_review
LUGTII	1217	needs_human_review
PIERRE	1217	needs_human_review
BILAABEY	1216	needs_human_review
REQUIRED	1216	needs_human_review
WAAYOO	1216	needs_human_review
MORATA	1214	needs_human_review
WAAYADII	1214	needs_human_review
XUDUNTA	1214	needs_human_review
AANNO	1213	needs_human_review
BARROW	1213	needs_human_review
BEEGNEYD	1213	needs_human_review
SAARNAYD	1213	needs_human_review
TEHRAN	1213	needs_human_review
DHUFTO	1212	needs_human_review
DNA	1212	needs_human_review
FILIMKII	1212	needs_human_review
HAWADDA	1212	needs_human_review
INTUUSAN	1212	needs_human_review
DAMBEYAY	1211	needs_human_review
DEEQEEN	1211	needs_human_review
NOOCAASI	1211	needs_human_review
PEREZ	1211	needs_human_review
TUNKA	1211	needs_human_review
JOOGTAAN	1210	needs_human_review
INJI	1209	needs_human_review
KOONTADA	1209	needs_human_review
XUKUMAAN	1209	needs_human_review
BADATO	1208	needs_human_review
DADYOW	1208	needs_human_review
FAALO	1208	needs_human_review
MAARAYN	1208	needs_human_review
WARAMAYO	1208	needs_human_review
GALAYR	1207	needs_human_review
KAYSE	1207	needs_human_review
LIBAAXA	1207	needs_human_review
MALEEGAY	1207	needs_human_review
YIQIIN	1206	needs_human_review
YOUTH	1206	needs_human_review
DHAAFA	1205	needs_human_review
LAYLA	1205	needs_human_review
PRIME	1205	needs_human_review
QUDAARTA	1205	needs_human_review
SAARE	1205	needs_human_review
STERLING	1205	needs_human_review
DONAAN	1204	needs_human_review
IPAD	1204	needs_human_review
JAMAAME	1204	needs_human_review
MOHAMOUD	1204	needs_human_review
XARUMOOD	1204	needs_human_review
YABAA	1204	needs_human_review
BADANINA	1203	needs_human_review
MANE	1203	needs_human_review
MASKAXDU	1203	needs_human_review
SERBIA	1203	needs_human_review
XALALKA	1203	needs_human_review
AHEE	1202	needs_human_review
AHAAY	1201	needs_human_review
ILAAHOW	1201	needs_human_review
MAALINLE	1201	needs_human_review
ARKAYN	1200	needs_human_review
DEMISKA	1200	needs_human_review
FADHIYIN	1200	needs_human_review
NINKAAGA	1200	needs_human_review
QOYSKU	1200	needs_human_review
ARDAYDAN	1199	needs_human_review
FIICNEYN	1199	needs_human_review
JARMALKU	1199	needs_human_review
LOOGAMA	1199	needs_human_review
NIMANKAN	1199	needs_human_review
ADKEYN	1198	needs_human_review
AMIIRKII	1198	needs_human_review
DARAYO	1198	needs_human_review
DEJISAN	1197	needs_human_review
IIMAYLKA	1197	needs_human_review
NOOLAYD	1197	needs_human_review
XUMA	1197	needs_human_review
AYANA	1196	needs_human_review
STORE	1196	needs_human_review
BANKA	1195	needs_human_review
GUUXA	1195	needs_human_review
